Date,XGB_pred_price,LSTM_pred_price,Actual_return
2025-02-02 00:00:00+00:00,0.9837818,5.7717094,0.0373378366646468
2025-02-03 00:00:00+00:00,1.0031923,5.8374367,-0.0354678933406194
2025-02-04 00:00:00+00:00,0.99063027,5.901189,-0.0129200487537533
2025-02-05 00:00:00+00:00,0.9971845,5.9622083,-0.0002292695179964
2025-02-06 00:00:00+00:00,1.004536,6.030004,-0.0006649766736617
2025-02-07 00:00:00+00:00,1.0065145,6.095124,-0.0004832126994466
2025-02-08 00:00:00+00:00,1.0126427,6.1674805,0.0001828209372794
2025-02-09 00:00:00+00:00,0.99914515,6.236866,0.0096677282279949
2025-02-10 00:00:00+00:00,1.0012832,6.307763,-0.017497924369383
2025-02-11 00:00:00+00:00,1.002566,6.380525,0.0220883159193474
2025-02-12 00:00:00+00:00,1.0064186,6.4542923,-0.0129763165895201
2025-02-13 00:00:00+00:00,1.0058354,6.5253553,0.0091185779172292
2025-02-14 00:00:00+00:00,1.0082828,6.5913463,0.0007317962415499
2025-02-15 00:00:00+00:00,0.9987386,6.6513925,-0.0145063836274556
2025-02-16 00:00:00+00:00,0.99802417,6.705333,-0.0041849684006622
2025-02-17 00:00:00+00:00,1.0000072,6.7636003,-0.0024445399934847
2025-02-18 00:00:00+00:00,1.0017931,6.81679,0.0114070351899248
2025-02-19 00:00:00+00:00,0.9997248,6.8715405,0.0174219113580324
2025-02-20 00:00:00+00:00,1.0005996,6.9162474,-0.0227140947042454
2025-02-21 00:00:00+00:00,1.001477,6.946133,0.0046933473021967
2025-02-22 00:00:00+00:00,0.9990097,6.984961,-0.0031509830703417
2025-02-23 00:00:00+00:00,0.99868786,7.023806,-0.0517532055364913
2025-02-24 00:00:00+00:00,0.98958015,7.0608406,-0.0297766693549972
2025-02-25 00:00:00+00:00,0.9965059,7.106998,-0.0507280862209708
2025-02-26 00:00:00+00:00,0.9943183,7.1553955,0.0042259806609508
2025-02-27 00:00:00+00:00,0.9984983,7.20857,-0.003917962993897
2025-02-28 00:00:00+00:00,0.9942372,7.269787,0.0194707833624157
2025-03-01 00:00:00+00:00,0.99781483,7.3355203,0.0912150149568651
2025-03-02 00:00:00+00:00,1.0018343,7.4218216,-0.090822704829456
2025-03-03 00:00:00+00:00,1.0006922,7.5162005,0.0133482006343723
2025-03-04 00:00:00+00:00,1.0027789,7.6110725,0.0382554190530362
2025-03-05 00:00:00+00:00,0.99927986,7.691681,-0.0073299315153257
2025-03-06 00:00:00+00:00,0.9801315,7.787323,-0.0364383782693103
2025-03-07 00:00:00+00:00,1.0008957,7.888952,-0.0068026569501216
2025-03-08 00:00:00+00:00,1.00233,7.956996,-0.0666317432215321
2025-03-09 00:00:00+00:00,1.0027022,8.025735,-0.0260053559872769
2025-03-10 00:00:00+00:00,1.0045539,8.059744,0.0536729340651247
